"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2020","2020",2,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2022","2022",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2021","2021",3,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2020","2020",2,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2021","2021",3,,
"ITC1","Piemonte","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2020","2020",4,,
"ITC1","Piemonte","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2020","2020",4,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2020","2020",23,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2021","2021",18,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2022","2022",30,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2020","2020",173,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2021","2021",123,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2022","2022",151,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2020","2020",196,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2021","2021",141,,
"ITC1","Piemonte","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2022","2022",181,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",171,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",165,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",163,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",1699,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",1615,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",1505,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",1870,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",1780,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",1668,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2022","2022",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2022","2022",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2022","2022",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2020","2020",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2021","2021",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2022","2022",11,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2020","2020",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2021","2021",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2022","2022",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2021","2021",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2022","2022",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2021","2021",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WORLD","Mondo","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2020","2020",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2021","2021",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WORLD","Mondo","2022","2022",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WORLD","Mondo","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WORLD","Mondo","2021","2021",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WORLD","Mondo","2022","2022",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2020","2020",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2021","2021",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WORLD","Mondo","2022","2022",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2020","2020",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2022","2022",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",25,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",22,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",29,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",26,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2021","2021",4,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2020","2020",26,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2021","2021",35,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2022","2022",23,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2020","2020",28,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2021","2021",39,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2022","2022",24,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2020","2020",7,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2021","2021",6,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2020","2020",233,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2021","2021",232,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2022","2022",180,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2020","2020",240,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2021","2021",238,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2022","2022",183,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2020","2020",12,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2021","2021",11,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WORLD","Mondo","2022","2022",5,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2020","2020",40,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2021","2021",30,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WORLD","Mondo","2022","2022",23,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2020","2020",52,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2021","2021",41,,
"ITC3","Liguria","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WORLD","Mondo","2022","2022",28,,
"ITC3","Liguria","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WORLD","Mondo","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2020","2020",2,,
"ITC3","Liguria","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WORLD","Mondo","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2020","2020",17,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2021","2021",11,,
"ITC3","Liguria","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WORLD","Mondo","2022","2022",21,,
